nucleus_id,type,area_px2,perimeter_px,eccentricity,circularity,centroid_x,centroid_y
68,3,377.0,95.25483322143555,0.7091815589137478,0.5221282268357567,145.1217183770883,153.1527446300716
69,3,109.0,44.97056245803833,0.7832315648184595,0.6772978907145376,50.63076923076923,150.95384615384614
70,1,48.5,26.727921724319458,0.5421165597165136,0.8531418004367026,239.29508196721312,153.49180327868854
71,3,145.5,48.041630148887634,0.6195880867976032,0.7922046484752685,28.520958083832333,163.82035928143713
72,3,169.5,53.21320307254791,0.8418662788312611,0.7522128774070287,169.33505154639175,163.68041237113403
73,3,189.0,61.79898953437805,0.8568451436578257,0.6218833366578322,192.0275229357798,166.71559633027522
74,3,73.0,36.97056245803833,0.7520468618443932,0.6711515669304657,210.4777777777778,168.9777777777778
75,3,225.5,65.69848418235779,0.8006185855302235,0.6565165993620784,72.69019607843137,173.37254901960785
76,1,29.5,19.899494767189026,0.42183942141697217,0.9361550398703974,49.12820512820513,174.87179487179486
77,3,123.0,46.28427064418793,0.6368146023559166,0.7215195891213969,160.52447552447552,173.98601398601397
78,3,94.0,42.97056245803833,0.7611845611997413,0.6397284143518673,180.71052631578948,175.6140350877193
79,3,47.0,28.14213538169861,0.7264539095762029,0.7457506251104253,205.18333333333334,178.61666666666667
80,3,158.0,53.455843448638916,0.8951899295598669,0.6948268271597887,86.86263736263736,180.5164835164835
81,3,87.5,40.3847758769989,0.897046950767792,0.6741903981634997,39.58490566037736,181.3490566037736
82,3,30.5,21.071067690849304,0.7022922682227839,0.8632500631992441,176.09756097560975,187.0
83,3,169.5,51.69848382472992,0.7344671744250323,0.7969369316040958,194.02083333333334,189.71875
84,3,102.0,40.97056245803833,0.7096753505089014,0.7636004638008547,58.429752066115704,192.8181818181818
85,3,94.5,44.3847758769989,0.8877807286097983,0.6028005085983895,92.79130434782608,190.0695652173913
86,3,77.0,33.31370830535889,0.5946239692523921,0.8718758165963687,74.01075268817205,193.10752688172042
87,3,69.0,33.79898953437805,0.8021004165412774,0.759017032101058,36.07142857142857,196.47619047619048
88,3,275.0,89.25483298301697,0.8645729099586283,0.4337895389079228,100.60828025477707,207.39490445859872
89,3,158.5,59.21320307254791,0.9277852744116396,0.5680702186552338,185.1451612903226,200.2741935483871
90,3,86.5,36.38477599620819,0.6776956083423611,0.8210820547181279,78.83495145631068,205.16504854368932
91,3,54.0,28.14213526248932,0.5379365188949349,0.8568198744070776,67.26865671641791,207.62686567164178
92,3,127.0,46.62741661071777,0.8513435578262887,0.7340588463814054,27.81081081081081,212.04054054054055
93,3,109.0,38.97056233882904,0.39487342292791977,0.9019096146905041,208.03937007874015,212.55905511811022
94,3,58.0,29.313708305358887,0.6181760551721854,0.8481962218999632,54.791666666666664,214.52777777777777
